image_path,cell_number,label
243185.webp,28,no_object
243185.webp,29,no_object
243185.webp,30,no_object
243185.webp,31,no_object
243185.webp,32,no_object
243185.webp,33,no_object
243185.webp,34,no_object
243185.webp,35,no_object
243185.webp,36,no_object
243185.webp,37,no_object
243185.webp,38,no_object
243185.webp,39,no_object
243185.webp,40,no_object
243185.webp,41,no_object
243185.webp,42,no_object
243185.webp,43,no_object
243185.webp,44,no_object
243185.webp,45,no_object
243185.webp,46,no_object
243185.webp,47,no_object
243185.webp,48,no_object
243185.webp,49,no_object
243185.webp,50,no_object
243185.webp,51,no_object
243185.webp,52,no_object
243185.webp,53,no_object
243185.webp,54,no_object
243185.webp,55,no_object
243185.webp,56,no_object
243185.webp,57,no_object
243185.webp,58,ball
243185.webp,59,no_object
243185.webp,60,no_object
243185.webp,61,no_object
243185.webp,62,no_object
243185.webp,63,no_object
243185.webp,64,no_object
261153.webp,1,no_object
261153.webp,2,no_object
261153.webp,3,no_object
261153.webp,4,no_object
261153.webp,5,no_object
261153.webp,6,no_object
261153.webp,7,no_object
261153.webp,8,no_object
261153.webp,9,no_object
261153.webp,10,no_object
261153.webp,11,no_object
261153.webp,12,no_object
261153.webp,13,no_object
261153.webp,14,no_object
261153.webp,15,no_object
261153.webp,16,no_object
261153.webp,17,no_object
261153.webp,18,no_object
261153.webp,19,no_object
261153.webp,20,no_object
261153.webp,21,no_object
261153.webp,22,no_object
261153.webp,23,no_object
261153.webp,24,no_object
261153.webp,25,no_object
261153.webp,26,no_object
261153.webp,27,no_object
261153.webp,28,no_object
261153.webp,29,no_object
261153.webp,30,no_object
261153.webp,31,no_object
261153.webp,32,no_object
261153.webp,33,ball
261153.webp,34,no_object
261153.webp,35,no_object
261153.webp,36,no_object
261153.webp,37,no_object
261153.webp,38,no_object
261153.webp,39,no_object
261153.webp,40,no_object
261153.webp,41,no_object
261153.webp,42,no_object
261153.webp,43,no_object
261153.webp,44,no_object
261153.webp,45,no_object
261153.webp,46,no_object
261153.webp,47,no_object
261153.webp,48,no_object
261153.webp,49,no_object
261153.webp,50,no_object
261153.webp,51,no_object
261153.webp,52,no_object
261153.webp,53,no_object
261153.webp,54,no_object
261153.webp,55,no_object
261153.webp,56,no_object
261153.webp,57,no_object
261153.webp,58,no_object
261153.webp,59,no_object
261153.webp,60,no_object
261153.webp,61,no_object
261153.webp,62,no_object
261153.webp,63,no_object
261153.webp,64,no_object
262299.webp,1,no_object
262299.webp,2,no_object
262299.webp,3,no_object
262299.webp,4,no_object
262299.webp,5,ball
262299.webp,6,no_object
262299.webp,7,no_object
262299.webp,8,no_object
262299.webp,9,no_object
262299.webp,10,no_object
262299.webp,11,no_object
262299.webp,12,no_object
262299.webp,13,no_object
262299.webp,14,no_object
262299.webp,15,no_object
262299.webp,16,no_object
262299.webp,17,no_object
262299.webp,18,no_object
262299.webp,19,no_object
262299.webp,20,no_object
262299.webp,21,no_object
262299.webp,22,no_object
262299.webp,23,no_object
262299.webp,24,no_object
262299.webp,25,no_object
262299.webp,26,no_object
262299.webp,27,no_object
262299.webp,28,no_object
262299.webp,29,no_object
262299.webp,30,no_object
262299.webp,31,no_object
262299.webp,32,no_object
262299.webp,33,no_object
262299.webp,34,no_object
262299.webp,35,no_object
262299.webp,36,no_object
262299.webp,37,no_object
262299.webp,38,no_object
262299.webp,39,no_object
262299.webp,40,no_object
262299.webp,41,no_object
262299.webp,42,no_object
262299.webp,43,stump
262299.webp,44,stump
262299.webp,45,no_object
262299.webp,46,no_object
262299.webp,47,no_object
262299.webp,48,no_object
262299.webp,49,no_object
262299.webp,50,no_object
262299.webp,51,stump
262299.webp,52,stump
262299.webp,53,no_object
262299.webp,54,no_object
262299.webp,55,no_object
262299.webp,56,no_object
262299.webp,57,no_object
262299.webp,58,no_object
262299.webp,59,stump
262299.webp,60,stump
262299.webp,61,no_object
262299.webp,62,no_object
262299.webp,63,no_object
262299.webp,64,no_object
275605.webp,1,no_object
275605.webp,2,no_object
275605.webp,3,no_object
275605.webp,4,no_object
275605.webp,5,no_object
275605.webp,6,no_object
275605.webp,7,no_object
275605.webp,8,no_object
275605.webp,9,no_object
275605.webp,10,no_object
275605.webp,11,no_object
275605.webp,12,no_object
275605.webp,13,no_object
275605.webp,14,no_object
275605.webp,15,no_object
275605.webp,16,no_object
275605.webp,17,no_object
275605.webp,18,no_object
275605.webp,19,no_object
275605.webp,20,no_object
275605.webp,21,no_object
275605.webp,22,no_object
275605.webp,23,no_object
275605.webp,24,no_object
275605.webp,25,no_object
275605.webp,26,no_object
275605.webp,27,no_object
275605.webp,28,no_object
275605.webp,29,no_object
275605.webp,30,no_object
275605.webp,31,no_object
275605.webp,32,no_object
275605.webp,33,no_object
275605.webp,34,no_object
275605.webp,35,no_object
275605.webp,36,no_object
275605.webp,37,no_object
275605.webp,38,no_object
275605.webp,39,no_object
275605.webp,40,no_object
275605.webp,41,no_object
275605.webp,42,no_object
275605.webp,43,no_object
275605.webp,44,no_object
275605.webp,45,no_object
275605.webp,46,no_object
275605.webp,47,ball
275605.webp,48,no_object
275605.webp,49,no_object
275605.webp,50,no_object
275605.webp,51,no_object
275605.webp,52,no_object
275605.webp,53,no_object
275605.webp,54,no_object
275605.webp,55,no_object
275605.webp,56,no_object
275605.webp,57,no_object
275605.webp,58,no_object
275605.webp,59,no_object
275605.webp,60,no_object
275605.webp,61,no_object
275605.webp,62,no_object
275605.webp,63,no_object
275605.webp,64,no_object
276464.webp,1,no_object
276464.webp,2,no_object
276464.webp,3,no_object
276464.webp,4,no_object
276464.webp,5,no_object
276464.webp,6,no_object
276464.webp,7,no_object
276464.webp,8,no_object
276464.webp,9,no_object
276464.webp,10,no_object
276464.webp,11,no_object
276464.webp,12,no_object
276464.webp,13,no_object
276464.webp,14,no_object
276464.webp,15,no_object
276464.webp,16,no_object
276464.webp,17,no_object
276464.webp,18,no_object
276464.webp,19,no_object
276464.webp,20,no_object
276464.webp,21,no_object
276464.webp,22,no_object
276464.webp,23,no_object
276464.webp,24,no_object
276464.webp,25,no_object
276464.webp,26,no_object
276464.webp,27,no_object
276464.webp,28,no_object
276464.webp,29,no_object
276464.webp,30,no_object
276464.webp,31,no_object
276464.webp,32,no_object
276464.webp,33,bat
276464.webp,34,bat
276464.webp,35,no_object
276464.webp,36,no_object
276464.webp,37,no_object
276464.webp,38,stump
276464.webp,39,no_object
276464.webp,40,no_object
276464.webp,41,no_object
276464.webp,42,no_object
276464.webp,43,no_object
276464.webp,44,no_object
276464.webp,45,no_object
276464.webp,46,stump
276464.webp,47,no_object
276464.webp,48,no_object
276464.webp,49,no_object
276464.webp,50,no_object
276464.webp,51,no_object
276464.webp,52,no_object
276464.webp,53,ball
276464.webp,54,stump
276464.webp,55,no_object
276464.webp,56,no_object
276464.webp,57,no_object
276464.webp,58,no_object
276464.webp,59,no_object
276464.webp,60,no_object
276464.webp,61,no_object
276464.webp,62,no_object
276464.webp,63,no_object
276464.webp,64,no_object
280b94dbb452.jpg,1,no_object
280b94dbb452.jpg,2,no_object
280b94dbb452.jpg,3,no_object
280b94dbb452.jpg,4,no_object
280b94dbb452.jpg,5,no_object
280b94dbb452.jpg,6,no_object
280b94dbb452.jpg,7,no_object
280b94dbb452.jpg,8,no_object
280b94dbb452.jpg,9,no_object
280b94dbb452.jpg,10,no_object
280b94dbb452.jpg,11,no_object
280b94dbb452.jpg,12,no_object
280b94dbb452.jpg,13,no_object
280b94dbb452.jpg,14,bat
280b94dbb452.jpg,15,no_object
280b94dbb452.jpg,16,no_object
280b94dbb452.jpg,17,no_object
280b94dbb452.jpg,18,no_object
280b94dbb452.jpg,19,no_object
280b94dbb452.jpg,20,no_object
280b94dbb452.jpg,21,no_object
280b94dbb452.jpg,22,no_object
280b94dbb452.jpg,23,no_object
280b94dbb452.jpg,24,no_object
280b94dbb452.jpg,25,no_object
280b94dbb452.jpg,26,no_object
280b94dbb452.jpg,27,no_object
280b94dbb452.jpg,28,no_object
280b94dbb452.jpg,29,no_object
280b94dbb452.jpg,30,no_object
280b94dbb452.jpg,31,no_object
280b94dbb452.jpg,32,no_object
280b94dbb452.jpg,33,no_object
280b94dbb452.jpg,34,no_object
280b94dbb452.jpg,35,no_object
280b94dbb452.jpg,36,stump
280b94dbb452.jpg,37,no_object
280b94dbb452.jpg,38,no_object
280b94dbb452.jpg,39,no_object
280b94dbb452.jpg,40,no_object
280b94dbb452.jpg,41,ball
280b94dbb452.jpg,42,ball
280b94dbb452.jpg,43,no_object
280b94dbb452.jpg,44,stump
280b94dbb452.jpg,45,no_object
280b94dbb452.jpg,46,no_object
280b94dbb452.jpg,47,no_object
280b94dbb452.jpg,48,no_object
280b94dbb452.jpg,49,ball
280b94dbb452.jpg,50,ball
280b94dbb452.jpg,51,no_object
280b94dbb452.jpg,52,stump
280b94dbb452.jpg,53,no_object
280b94dbb452.jpg,54,no_object
280b94dbb452.jpg,55,no_object
280b94dbb452.jpg,56,no_object
280b94dbb452.jpg,57,no_object
280b94dbb452.jpg,58,no_object
280b94dbb452.jpg,59,no_object
280b94dbb452.jpg,60,stump
280b94dbb452.jpg,61,no_object
280b94dbb452.jpg,62,no_object
280b94dbb452.jpg,63,no_object
280b94dbb452.jpg,64,no_object
28448222576c.webp,1,no_object
28448222576c.webp,2,no_object
28448222576c.webp,3,no_object
28448222576c.webp,4,no_object
28448222576c.webp,5,no_object
28448222576c.webp,6,no_object
28448222576c.webp,7,no_object
28448222576c.webp,8,no_object
28448222576c.webp,9,no_object
28448222576c.webp,10,no_object
28448222576c.webp,11,no_object
28448222576c.webp,12,no_object
28448222576c.webp,13,no_object
28448222576c.webp,14,no_object
28448222576c.webp,15,no_object
28448222576c.webp,16,no_object
28448222576c.webp,17,no_object
28448222576c.webp,18,no_object
28448222576c.webp,19,bat
28448222576c.webp,20,no_object
28448222576c.webp,21,no_object
28448222576c.webp,22,no_object
28448222576c.webp,23,no_object
28448222576c.webp,24,no_object
28448222576c.webp,25,no_object
28448222576c.webp,26,no_object
28448222576c.webp,27,bat
28448222576c.webp,28,no_object
28448222576c.webp,29,no_object
28448222576c.webp,30,no_object
28448222576c.webp,31,no_object
28448222576c.webp,32,no_object
28448222576c.webp,33,no_object
28448222576c.webp,34,no_object
28448222576c.webp,35,no_object
28448222576c.webp,36,no_object
28448222576c.webp,37,no_object
28448222576c.webp,38,stump
28448222576c.webp,39,stump
28448222576c.webp,40,no_object
28448222576c.webp,41,no_object
28448222576c.webp,42,no_object
28448222576c.webp,43,no_object
28448222576c.webp,44,no_object
28448222576c.webp,45,no_object
28448222576c.webp,46,stump
28448222576c.webp,47,stump
28448222576c.webp,48,no_object
28448222576c.webp,49,no_object
28448222576c.webp,50,no_object
28448222576c.webp,51,no_object
28448222576c.webp,52,no_object
28448222576c.webp,53,no_object
28448222576c.webp,54,no_object
28448222576c.webp,55,no_object
28448222576c.webp,56,no_object
28448222576c.webp,57,no_object
28448222576c.webp,58,no_object
28448222576c.webp,59,no_object
28448222576c.webp,60,no_object
28448222576c.webp,61,no_object
28448222576c.webp,62,no_object
28448222576c.webp,63,no_object
28448222576c.webp,64,no_object
288748.webp,1,no_object
288748.webp,2,no_object
288748.webp,3,no_object
288748.webp,4,no_object
288748.webp,5,no_object
288748.webp,6,no_object
288748.webp,7,no_object
288748.webp,8,no_object
288748.webp,9,no_object
288748.webp,10,no_object
288748.webp,11,no_object
288748.webp,12,no_object
288748.webp,13,no_object
288748.webp,14,no_object
288748.webp,15,no_object
288748.webp,16,no_object
288748.webp,17,no_object
288748.webp,18,no_object
288748.webp,19,no_object
288748.webp,20,no_object
288748.webp,21,no_object
288748.webp,22,no_object
288748.webp,23,no_object
288748.webp,24,no_object
288748.webp,25,no_object
288748.webp,26,no_object
288748.webp,27,no_object
288748.webp,28,no_object
288748.webp,29,no_object
288748.webp,30,no_object
288748.webp,31,no_object
288748.webp,32,no_object
288748.webp,33,no_object
288748.webp,34,bat
288748.webp,35,no_object
288748.webp,36,ball
288748.webp,37,no_object
288748.webp,38,stump
288748.webp,39,stump
288748.webp,40,no_object
288748.webp,41,no_object
288748.webp,42,no_object
288748.webp,43,no_object
288748.webp,44,no_object
288748.webp,45,no_object
288748.webp,46,stump
288748.webp,47,no_object
288748.webp,48,no_object
288748.webp,49,no_object
288748.webp,50,no_object
288748.webp,51,no_object
288748.webp,52,no_object
288748.webp,53,no_object
288748.webp,54,stump
288748.webp,55,no_object
288748.webp,56,no_object
288748.webp,57,no_object
288748.webp,58,no_object
288748.webp,59,no_object
288748.webp,60,no_object
288748.webp,61,no_object
288748.webp,62,no_object
288748.webp,63,no_object
288748.webp,64,no_object
288dfd28ac2c.webp,1,no_object
288dfd28ac2c.webp,2,no_object
288dfd28ac2c.webp,3,no_object
288dfd28ac2c.webp,4,no_object
288dfd28ac2c.webp,5,no_object
288dfd28ac2c.webp,6,no_object
288dfd28ac2c.webp,7,no_object
288dfd28ac2c.webp,8,no_object
288dfd28ac2c.webp,9,no_object
288dfd28ac2c.webp,10,no_object
288dfd28ac2c.webp,11,no_object
288dfd28ac2c.webp,12,no_object
288dfd28ac2c.webp,13,no_object
288dfd28ac2c.webp,14,no_object
288dfd28ac2c.webp,15,no_object
288dfd28ac2c.webp,16,no_object
288dfd28ac2c.webp,17,no_object
288dfd28ac2c.webp,18,no_object
288dfd28ac2c.webp,19,no_object
288dfd28ac2c.webp,20,no_object
288dfd28ac2c.webp,21,no_object
288dfd28ac2c.webp,22,no_object
288dfd28ac2c.webp,23,no_object
288dfd28ac2c.webp,24,no_object
288dfd28ac2c.webp,25,no_object
288dfd28ac2c.webp,26,no_object
288dfd28ac2c.webp,27,no_object
288dfd28ac2c.webp,28,bat
288dfd28ac2c.webp,29,bat
288dfd28ac2c.webp,30,no_object
288dfd28ac2c.webp,31,no_object
288dfd28ac2c.webp,32,no_object
288dfd28ac2c.webp,33,no_object
288dfd28ac2c.webp,34,no_object
288dfd28ac2c.webp,35,no_object
288dfd28ac2c.webp,36,no_object
288dfd28ac2c.webp,37,bat
288dfd28ac2c.webp,38,stump
288dfd28ac2c.webp,39,no_object
288dfd28ac2c.webp,40,no_object
288dfd28ac2c.webp,41,no_object
288dfd28ac2c.webp,42,no_object
288dfd28ac2c.webp,43,no_object
288dfd28ac2c.webp,44,no_object
288dfd28ac2c.webp,45,stump
288dfd28ac2c.webp,46,stump
288dfd28ac2c.webp,47,no_object
288dfd28ac2c.webp,48,no_object
288dfd28ac2c.webp,49,no_object
288dfd28ac2c.webp,50,no_object
288dfd28ac2c.webp,51,no_object
288dfd28ac2c.webp,52,no_object
288dfd28ac2c.webp,53,stump
288dfd28ac2c.webp,54,stump
288dfd28ac2c.webp,55,no_object
288dfd28ac2c.webp,56,no_object
288dfd28ac2c.webp,57,no_object
288dfd28ac2c.webp,58,no_object
288dfd28ac2c.webp,59,no_object
288dfd28ac2c.webp,60,no_object
288dfd28ac2c.webp,61,stump
288dfd28ac2c.webp,62,stump
288dfd28ac2c.webp,63,no_object
288dfd28ac2c.webp,64,no_object
3369e404ed8c.webp,1,no_object
3369e404ed8c.webp,2,no_object
3369e404ed8c.webp,3,no_object
3369e404ed8c.webp,4,no_object
3369e404ed8c.webp,5,no_object
3369e404ed8c.webp,6,no_object
3369e404ed8c.webp,7,no_object
3369e404ed8c.webp,8,no_object
3369e404ed8c.webp,9,no_object
3369e404ed8c.webp,10,no_object
3369e404ed8c.webp,11,no_object
3369e404ed8c.webp,12,no_object
3369e404ed8c.webp,13,no_object
3369e404ed8c.webp,14,no_object
3369e404ed8c.webp,15,no_object
3369e404ed8c.webp,16,no_object
3369e404ed8c.webp,17,no_object
3369e404ed8c.webp,18,no_object
3369e404ed8c.webp,19,no_object
3369e404ed8c.webp,20,no_object
3369e404ed8c.webp,21,no_object
3369e404ed8c.webp,22,no_object
3369e404ed8c.webp,23,no_object
3369e404ed8c.webp,24,no_object
3369e404ed8c.webp,25,no_object
3369e404ed8c.webp,26,no_object
3369e404ed8c.webp,27,no_object
3369e404ed8c.webp,28,no_object
3369e404ed8c.webp,29,no_object
3369e404ed8c.webp,30,no_object
3369e404ed8c.webp,31,no_object
3369e404ed8c.webp,32,no_object
3369e404ed8c.webp,33,ball
3369e404ed8c.webp,34,no_object
3369e404ed8c.webp,35,no_object
3369e404ed8c.webp,36,stump
3369e404ed8c.webp,37,stump
3369e404ed8c.webp,38,no_object
3369e404ed8c.webp,39,no_object
3369e404ed8c.webp,40,no_object
3369e404ed8c.webp,41,no_object
3369e404ed8c.webp,42,no_object
3369e404ed8c.webp,43,no_object
3369e404ed8c.webp,44,bat
3369e404ed8c.webp,45,bat
3369e404ed8c.webp,46,no_object
3369e404ed8c.webp,47,no_object
3369e404ed8c.webp,48,no_object
3369e404ed8c.webp,49,no_object
3369e404ed8c.webp,50,no_object
3369e404ed8c.webp,51,no_object
3369e404ed8c.webp,52,stump
3369e404ed8c.webp,53,stump
3369e404ed8c.webp,54,no_object
3369e404ed8c.webp,55,no_object
3369e404ed8c.webp,56,no_object
3369e404ed8c.webp,57,no_object
3369e404ed8c.webp,58,no_object
3369e404ed8c.webp,59,no_object
3369e404ed8c.webp,60,stump
3369e404ed8c.webp,61,stump
3369e404ed8c.webp,62,no_object
3369e404ed8c.webp,63,no_object
3369e404ed8c.webp,64,no_object
353126.webp,1,no_object
353126.webp,2,no_object
353126.webp,3,no_object
353126.webp,4,bat
353126.webp,5,no_object
353126.webp,6,no_object
353126.webp,7,no_object
353126.webp,8,no_object
353126.webp,9,no_object
353126.webp,10,no_object
353126.webp,11,no_object
353126.webp,12,bat
353126.webp,13,no_object
353126.webp,14,no_object
353126.webp,15,no_object
353126.webp,16,no_object
353126.webp,17,no_object
353126.webp,18,no_object
353126.webp,19,no_object
353126.webp,20,no_object
353126.webp,21,no_object
353126.webp,22,no_object
